patch_id,model,condition,p_yes,p_no,p_yes_renorm,coverage,top_token
patch_001,Qwen/Qwen2.5-7B-Instruct,hedged,0.0474415197968483,0.9525579810142517,0.0474415434791402,0.9999995008111,no
patch_001,Qwen/Qwen2.5-7B-Instruct,confident,0.0954018235206604,0.9045976996421814,0.0954018690118165,0.9999995231628418,no
patch_001,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,0.004074072930961847,0.9959257245063782,0.004074073756217064,0.99999979743734,no
patch_001,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,0.0011702536139637232,0.9988294839859009,0.0011702539210385104,0.9999997375998646,no
patch_002,Qwen/Qwen2.5-7B-Instruct,hedged,0.005223965272307396,0.9947754740715027,0.005223968201157504,0.9999994393438101,no
patch_002,Qwen/Qwen2.5-7B-Instruct,confident,0.01244369987398386,0.9875556826591492,0.012443707557560978,0.999999382533133,no
patch_002,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,0.00170210562646389,0.9982973337173462,0.0017021065807604804,0.9999994393438101,no
patch_002,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,0.001929130987264216,0.998070240020752,0.0019291322006729059,0.9999993710080162,no
patch_003,Qwen/Qwen2.5-7B-Instruct,hedged,0.00023067132860887796,0.9997689127922058,0.00023067142454032206,0.9999995841208147,no
patch_003,Qwen/Qwen2.5-7B-Instruct,confident,8.486337173962966e-05,0.9999148845672607,8.486339313038136e-05,0.9999997479390004,no
patch_003,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,3.537854354362935e-05,0.9999644160270691,3.537855081142337e-05,0.9999997945706127,no
patch_003,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,1.8940003428724594e-05,0.9999808073043823,1.894000821471673e-05,0.999999747307811,no
patch_004,Qwen/Qwen2.5-7B-Instruct,hedged,0.9241430759429932,0.07585693150758743,0.9241430690575907,1.0000000074505806,yes
patch_004,Qwen/Qwen2.5-7B-Instruct,confident,0.8175777792930603,0.18242216110229492,0.8175778280244963,0.9999999403953552,yes
patch_004,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,0.029315108433365822,0.9706846475601196,0.029315115586445,0.9999997559934855,no
patch_004,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,0.437833309173584,0.5621665120124817,0.43783338746429457,0.9999998211860657,no
patch_005,Qwen/Qwen2.5-7B-Instruct,hedged,0.8519936800003052,0.14800536632537842,0.8519944925255705,0.9999990463256836,yes
patch_005,Qwen/Qwen2.5-7B-Instruct,confident,0.8176347613334656,0.18236418068408966,0.8176356263776045,0.9999989420175552,yes
patch_005,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,0.562240481376648,0.43775811791419983,0.5622412689131391,0.9999985992908478,yes
patch_005,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,0.8176133632659912,0.1823854297399521,0.8176143501216525,0.9999987930059433,yes
patch_006,Qwen/Qwen2.5-7B-Instruct,hedged,0.010990123264491558,0.9890094995498657,0.010990127409809829,0.9999996228143573,no
patch_006,Qwen/Qwen2.5-7B-Instruct,confident,0.007580786012113094,0.992418646812439,0.0075807903117512355,0.9999994328245521,no
patch_006,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,0.004071297124028206,0.9959283471107483,0.004071298572454652,0.9999996442347765,no
patch_006,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,0.01099374145269394,0.9890056252479553,0.010993748415027673,0.9999993667006493,no
patch_007,Qwen/Qwen2.5-7B-Instruct,hedged,0.06009649857878685,0.9399032592773438,0.06009651313078908,0.9999997578561306,no
patch_007,Qwen/Qwen2.5-7B-Instruct,confident,0.2689753770828247,0.7310243248939514,0.2689754572437576,0.9999997019767761,no
patch_007,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,0.02931838668882847,0.9706811904907227,0.02931839908524713,0.9999995771795511,no
patch_007,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,0.029324522241950035,0.9706751704216003,0.029324531254447356,0.9999996926635504,no
patch_008,Qwen/Qwen2.5-7B-Instruct,hedged,0.0004306609043851495,0.9995691180229187,0.0004306609995925378,0.9999997789273039,no
patch_008,Qwen/Qwen2.5-7B-Instruct,confident,0.00015847607573959976,0.9998412132263184,0.00015847612497780567,0.999999689302058,no
patch_008,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,5.8306897699367255e-05,0.9999415278434753,5.830690733509827e-05,0.9999998347411747,no
patch_008,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,5.83132314204704e-05,0.9999414682388306,5.831324416364901e-05,0.999999781470251,no
patch_009,Qwen/Qwen2.5-7B-Instruct,hedged,0.14811153709888458,0.8518874645233154,0.14811168497030278,0.9999990016222,no
patch_009,Qwen/Qwen2.5-7B-Instruct,confident,0.18250928819179535,0.8174894452095032,0.18250951935811557,0.9999987334012985,no
patch_009,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,0.11927773058414459,0.8807207345962524,0.11927791365422467,0.999998465180397,no
patch_009,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,0.09543807804584503,0.9045603275299072,0.09543823021487345,0.9999984055757523,no
patch_010,Qwen/Qwen2.5-7B-Instruct,hedged,3.536919393809512e-05,0.9999642372131348,3.5369207859165176e-05,0.9999996064070729,no
patch_010,Qwen/Qwen2.5-7B-Instruct,confident,3.122419730061665e-05,0.999968409538269,3.122420873693368e-05,0.9999996337355697,no
patch_010,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,6.97048926667776e-06,0.9999927282333374,6.970491366729247e-06,0.9999996987226041,no
patch_010,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,1.2115471008655732e-06,0.9999983906745911,1.2115475827929209e-06,0.9999996022216919,no
patch_011,Qwen/Qwen2.5-7B-Instruct,hedged,0.22275301814079285,0.7772465944290161,0.22275310444207067,0.999999612569809,no
patch_011,Qwen/Qwen2.5-7B-Instruct,confident,0.37763285636901855,0.622366726398468,0.3776330139297901,0.9999995827674866,no
patch_011,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,0.0373738668859005,0.9626256823539734,0.03737388373255704,0.9999995492398739,no
patch_011,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,0.2228177934885025,0.7771815657615662,0.22281793625907986,0.9999993592500687,no
patch_012,Qwen/Qwen2.5-7B-Instruct,hedged,0.22278742492198944,0.7772112488746643,0.22278772038380973,0.9999986737966537,no
patch_012,Qwen/Qwen2.5-7B-Instruct,confident,0.1480998992919922,0.8518989086151123,0.14810007584104043,0.9999988079071045,no
patch_012,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,0.008581403642892838,0.9914178848266602,0.008581409748827151,0.999999288469553,no
patch_012,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,0.0075819953344762325,0.9924172759056091,0.007582000859934532,0.9999992712400854,no
patch_013,Qwen/Qwen2.5-7B-Instruct,hedged,0.0019273551879450679,0.9980722665786743,0.001927355916935412,0.9999996217666194,no
patch_013,Qwen/Qwen2.5-7B-Instruct,confident,0.0019272807985544205,0.9980723857879639,0.001927281441136036,0.9999996665865183,no
patch_013,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,2.7548107027541846e-05,0.9999719858169556,2.7548119867059825e-05,0.9999995339239831,no
patch_013,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,1.1486426046758424e-05,0.9999881982803345,1.1486429668356402e-05,0.9999996847063812,no
patch_014,Qwen/Qwen2.5-7B-Instruct,hedged,0.001501401187852025,0.9984983205795288,0.0015014016055909262,0.9999997217673808,no
patch_014,Qwen/Qwen2.5-7B-Instruct,confident,0.00020346639212220907,0.9997962713241577,0.0002034664454881453,0.9999997377162799,no
patch_014,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,0.00012342391710262746,0.9998763203620911,0.00012342394866469912,0.9999997442791937,no
patch_014,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,2.1454408852150664e-05,0.9999783039093018,2.1454414037293056e-05,0.9999997583181539,no
patch_015,Qwen/Qwen2.5-7B-Instruct,hedged,0.047438595443964005,0.9525606632232666,0.04743863061177541,0.9999992586672306,no
patch_015,Qwen/Qwen2.5-7B-Instruct,confident,0.09537724405527115,0.9046218991279602,0.09537732577616322,0.9999991431832314,no
patch_015,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,0.006694901268929243,0.9933045506477356,0.00669490493829507,0.9999994519166648,no
patch_015,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,0.010992763563990593,0.9890065789222717,0.010992770791888404,0.9999993424862623,no
patch_016,Qwen/Qwen2.5-7B-Instruct,hedged,0.022983379662036896,0.9770159125328064,0.022983395929803054,0.9999992921948433,no
patch_016,Qwen/Qwen2.5-7B-Instruct,confident,0.022984270006418228,0.9770148396492004,0.02298429047035211,0.9999991096556187,no
patch_016,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,0.0010325558250769973,0.9989667534828186,0.0010325565382556456,0.9999993093078956,no
patch_016,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,9.614407463232055e-05,0.999903678894043,9.614409165283646e-05,0.9999998229686753,no
patch_017,Qwen/Qwen2.5-7B-Instruct,hedged,0.3209771513938904,0.6790215969085693,0.32097755316070414,0.9999987483024597,no
patch_017,Qwen/Qwen2.5-7B-Instruct,confident,0.07593934237957001,0.9240594506263733,0.07593943403801556,0.9999987930059433,no
patch_017,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,0.005227002315223217,0.9947724938392639,0.005227004948826206,0.9999994961544871,no
patch_017,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,0.0019298330880701542,0.9980695247650146,0.0019298343273073143,0.9999993578530848,no
patch_018,Qwen/Qwen2.5-7B-Instruct,hedged,0.18250982463359833,0.8174892067909241,0.1825100014083101,0.9999990314245224,no
patch_018,Qwen/Qwen2.5-7B-Instruct,confident,0.11930256336927414,0.8806964755058289,0.11930267803404827,0.999999038875103,no
patch_018,Qwen/Qwen2.5-7B-Instruct,confident_extra_neutral,0.015942391008138657,0.9840567708015442,0.01594240437090763,0.9999991618096828,no
patch_018,Qwen/Qwen2.5-7B-Instruct,unsupported_claims,0.004619109909981489,0.9953802824020386,0.004619112716960765,0.9999993923120201,no
patch_019,Qwen/Qwen2.5-7B-Instruct,hedged,0.8175902962684631,0.18240943551063538,0.8175905155633283,0.9999997317790985,yes
patch_019,Qwen/Qwen2.5-7B-Instruct,confident,0.5000360012054443,0.4999634027481079,0.5000362992503042,0.9999994039535522,no
