patch_id,model,condition,p_yes,p_no,p_yes_renorm,coverage,top_token
patch_001,Qwen/Qwen2.5-3B-Instruct,hedged,0.9047189950942993,0.09528100490570068,0.9047189950942993,1.0,yes
patch_001,Qwen/Qwen2.5-3B-Instruct,confident,0.8520094752311707,0.14799049496650696,0.8520095006230325,0.9999999701976776,yes
patch_001,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,0.14813661575317383,0.8518633246421814,0.14813662458280472,0.9999999403953552,no
patch_001,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,0.060138072818517685,0.9398620128631592,0.060138067665787207,1.0000000856816769,no
patch_002,Qwen/Qwen2.5-3B-Instruct,hedged,0.0031791706569492817,0.9968208074569702,0.003179170726528868,0.9999999781139195,no
patch_002,Qwen/Qwen2.5-3B-Instruct,confident,0.00020438274077605456,0.9997955560684204,0.00020438275328239945,0.9999999388091965,no
patch_002,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,1.6871841580723412e-05,0.9999831318855286,1.6871841517840215e-05,1.0000000037271093,no
patch_002,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,4.0674655110706226e-07,0.9999995827674866,4.067465553721913e-07,0.9999999895140377,no
patch_003,Qwen/Qwen2.5-3B-Instruct,hedged,0.00407073087990284,0.9959293007850647,0.004070730751003283,1.0000000316649675,no
patch_003,Qwen/Qwen2.5-3B-Instruct,confident,0.0009113328997045755,0.9990886449813843,0.0009113329198622675,0.9999999778810889,no
patch_003,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,9.618485637474805e-05,0.9999037384986877,9.618486374683092e-05,0.9999999233550625,no
patch_003,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,1.767213348102814e-06,0.9999982118606567,1.7672133850835127e-06,0.9999999790740048,no
patch_004,Qwen/Qwen2.5-3B-Instruct,hedged,0.001171083771623671,0.9988289475440979,0.001171083734950339,1.0000000313157216,no
patch_004,Qwen/Qwen2.5-3B-Instruct,confident,0.000710896507371217,0.9992890954017639,0.0007108965131229847,0.9999999919091351,no
patch_004,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,1.7024918633978814e-05,0.999983012676239,1.7024917993929186e-05,1.000000037594873,no
patch_004,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,4.8461806727573276e-06,0.9999950528144836,4.846181162245098e-06,0.9999998989951564,no
patch_005,Qwen/Qwen2.5-3B-Instruct,hedged,0.005287656560540199,0.9947122931480408,0.005287656826463964,0.999999949708581,no
patch_005,Qwen/Qwen2.5-3B-Instruct,confident,0.004111253656446934,0.9958886504173279,0.004111254050824016,0.9999999040737748,no
patch_005,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,0.0068748570047318935,0.9931251406669617,0.006874857020738668,0.9999999976716936,no
patch_005,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,0.0003528734378051013,0.9996471405029297,0.0003528734328857863,1.0000000139407348,no
patch_006,Qwen/Qwen2.5-3B-Instruct,hedged,7.506952533731237e-05,0.9999248385429382,7.506953223858392e-05,0.9999999080682755,no
patch_006,Qwen/Qwen2.5-3B-Instruct,confident,1.3045952073298395e-05,0.9999869465827942,1.3045952170688156e-05,0.9999999925348675,no
patch_006,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,2.913612661359366e-06,0.999997079372406,2.9136126817981626e-06,0.9999999929850674,no
patch_006,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,2.423258536055073e-07,0.9999996423721313,2.423258815461697e-07,0.999999884697985,no
patch_007,Qwen/Qwen2.5-3B-Instruct,hedged,0.004074500408023596,0.9959255456924438,0.004074500220187231,1.0000000461004674,no
patch_007,Qwen/Qwen2.5-3B-Instruct,confident,0.0040788291953504086,0.9959210753440857,0.004078829584717781,0.9999999045394361,no
patch_007,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,0.00010137061326531693,0.9998986124992371,0.00010137061497721295,0.9999999831125024,no
patch_007,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,1.2027604498143774e-05,0.9999878406524658,1.2027606082697115e-05,0.999999868256964,no
patch_008,Qwen/Qwen2.5-3B-Instruct,hedged,3.2329782584383793e-07,0.9999995827674866,3.2329785621272104e-07,0.9999999060653124,no
patch_008,Qwen/Qwen2.5-3B-Instruct,confident,1.937674198870809e-07,0.9999997019767761,1.9376744008846115e-07,0.999999895744196,no
patch_008,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,8.293799425018733e-09,0.999999463558197,8.293803805374654e-09,0.9999994718519964,no
patch_008,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,6.758268167317283e-09,0.9999996423721313,6.758270538588967e-09,0.9999996491303995,no
patch_009,Qwen/Qwen2.5-3B-Instruct,hedged,0.0004309088399168104,0.9995691180229187,0.0004309088283413774,1.0000000268628355,no
patch_009,Qwen/Qwen2.5-3B-Instruct,confident,5.832938404637389e-05,0.9999415278434753,5.8329392374205796e-05,0.9999998572275217,no
patch_009,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,7.972611456352752e-06,0.9999920725822449,7.972611096040948e-06,1.0000000451937012,no
patch_009,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,2.3090976810635766e-06,0.999997615814209,2.30909785444937e-06,0.99999992491189,no
patch_010,Qwen/Qwen2.5-3B-Instruct,hedged,1.7061525795725174e-05,0.9999828934669495,1.7061526563617648e-05,0.9999999549927452,no
patch_010,Qwen/Qwen2.5-3B-Instruct,confident,1.8090654521074612e-06,0.999998152256012,1.809065522079467e-06,0.9999999613214641,no
patch_010,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,5.292545210977551e-07,0.9999992847442627,5.29254619539758e-07,0.9999998139987838,no
patch_010,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,3.150487160041848e-08,0.9999998211860657,3.150487624137227e-08,0.9999998526909373,no
patch_011,Qwen/Qwen2.5-3B-Instruct,hedged,0.047460056841373444,0.9525399208068848,0.0474600579021884,0.9999999776482582,no
patch_011,Qwen/Qwen2.5-3B-Instruct,confident,0.037335094064474106,0.962664783000946,0.03733509865424877,0.9999998770654202,no
patch_011,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,0.00120441522449255,0.9987954497337341,0.0012044153871389395,0.9999998649582267,no
patch_011,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,0.0004423431237228215,0.9995577335357666,0.00044234308981302604,1.0000000766594894,no
patch_012,Qwen/Qwen2.5-3B-Instruct,hedged,0.0024767431896179914,0.997523307800293,0.0024767430633290833,1.000000050989911,no
patch_012,Qwen/Qwen2.5-3B-Instruct,confident,0.0005535418167710304,0.999446451663971,0.0005535418203797124,0.999999993480742,no
patch_012,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,4.567154246615246e-05,0.999954342842102,4.567154180918705e-05,1.0000000143845682,no
patch_012,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,2.9498346520995256e-06,0.9999970197677612,2.949834741767383e-06,0.9999999696024133,no
patch_013,Qwen/Qwen2.5-3B-Instruct,hedged,0.04794548451900482,0.952054500579834,0.04794548523344823,0.9999999850988388,no
patch_013,Qwen/Qwen2.5-3B-Instruct,confident,0.03752296045422554,0.9624770283699036,0.03752296087357731,0.9999999888241291,no
patch_013,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,1.1928619642276317e-05,0.9999880194664001,1.1928620261538203e-05,0.9999999480860424,no
patch_013,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,3.508502288696036e-07,0.9999995827674866,3.5085025215984487e-07,0.9999999336177154,no
patch_014,Qwen/Qwen2.5-3B-Instruct,hedged,0.06011984869837761,0.9398801326751709,0.060119849818197076,0.9999999813735485,no
patch_014,Qwen/Qwen2.5-3B-Instruct,confident,0.006699823308736086,0.9933000802993774,0.006699823954544756,0.9999999036081135,no
patch_014,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,0.0011720182374119759,0.9988279342651367,0.0011720182930798576,0.9999999525025487,no
patch_014,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,4.597717634169385e-05,0.9999540448188782,4.597717533041577e-05,1.0000000219952199,no
patch_015,Qwen/Qwen2.5-3B-Instruct,hedged,0.02931840345263481,0.9706817269325256,0.029318399629950573,1.0000001303851604,no
patch_015,Qwen/Qwen2.5-3B-Instruct,confident,0.002473576692864299,0.9975265264511108,0.0024735764377297924,1.0000001031439751,no
patch_015,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,0.000441243959357962,0.999558687210083,0.00044124398972903247,0.999999931169441,no
patch_015,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,2.8487474992289208e-05,0.9999715089797974,2.84874750932833e-05,0.9999999964547897,no
patch_016,Qwen/Qwen2.5-3B-Instruct,hedged,0.1482039988040924,0.8517959713935852,0.1482040032209159,0.9999999701976776,no
patch_016,Qwen/Qwen2.5-3B-Instruct,confident,0.060152653604745865,0.9398472309112549,0.060152660551415674,0.9999998845160007,no
patch_016,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,0.005284070502966642,0.9947158694267273,0.005284070820382394,0.9999999399296939,no
patch_016,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,0.0011931989574804902,0.9988067150115967,0.0011931990601325064,0.9999999139690772,no
patch_017,Qwen/Qwen2.5-3B-Instruct,hedged,0.0024760316591709852,0.9975240230560303,0.002476031523694422,1.0000000547152013,no
patch_017,Qwen/Qwen2.5-3B-Instruct,confident,0.00043132068822160363,0.99956876039505,0.0004313206532487139,1.0000000810832717,no
patch_017,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,7.530923176091164e-05,0.9999246597290039,7.530923409845267e-05,0.9999999689607648,no
patch_017,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,3.8098637560324278e-06,0.9999960660934448,3.8098642286186512e-06,0.9999998759572009,no
patch_018,Qwen/Qwen2.5-3B-Instruct,hedged,0.017988726496696472,0.9820113182067871,0.017988725692537767,1.0000000447034836,no
