patch_id,model,condition,p_yes,p_no,p_yes_renorm,coverage,top_token
patch_002,Qwen/Qwen2.5-3B-Instruct,hedged,0.0024791178293526173,0.997520923614502,0.0024791177266084226,1.0000000414438546,no
patch_002,Qwen/Qwen2.5-3B-Instruct,confident,0.00012360108667053282,0.9998764395713806,0.00012360108164515373,1.0000000406580511,no
patch_002,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,3.5807392123388126e-05,0.9999642372131348,3.580739052619023e-05,1.0000000446052582,no
patch_002,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,3.180614953635086e-07,0.9999995827674866,3.18061526905994e-07,0.9999999008289819,no
patch_003,Qwen/Qwen2.5-3B-Instruct,hedged,5.842423706781119e-05,0.9999415278434753,5.8424239867469036e-05,0.9999999520805432,no
patch_003,Qwen/Qwen2.5-3B-Instruct,confident,3.740935426321812e-06,0.9999963045120239,3.740935256305843e-06,1.0000000454474502,no
patch_003,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,7.971396371431183e-06,0.9999920129776001,7.971396495992452e-06,0.9999999843739715,no
patch_003,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,2.1386179582805198e-07,0.9999995827674866,2.138618393212877e-07,0.9999997966292824,no
patch_004,Qwen/Qwen2.5-3B-Instruct,hedged,0.0002615582779981196,0.9997383952140808,0.0002615582901626519,0.9999999534920789,no
patch_004,Qwen/Qwen2.5-3B-Instruct,confident,0.00020370798301883042,0.9997963309288025,0.0002037079750921821,1.0000000389118213,no
patch_004,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,1.0259206646878738e-05,0.9999896883964539,1.0259207184429384e-05,0.9999999476031007,no
patch_004,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,1.0775943337648641e-06,0.9999988675117493,1.0775943929182414e-06,0.999999945106083,no
patch_005,Qwen/Qwen2.5-3B-Instruct,hedged,0.004122856073081493,0.9958770275115967,0.0041228565530451655,0.9999998835846782,no
patch_005,Qwen/Qwen2.5-3B-Instruct,confident,0.0025137534830719233,0.9974862337112427,0.00251375351526226,0.9999999871943146,no
patch_005,Qwen/Qwen2.5-3B-Instruct,confident_extra_neutral,0.006898436229676008,0.9931015372276306,0.00689843641277909,0.9999999734573066,no
patch_005,Qwen/Qwen2.5-3B-Instruct,unsupported_claims,0.0004516427288763225,0.9995484352111816,0.0004516426936752648,1.000000077940058,no
