patch_id,model,condition,p_yes,p_no,p_yes_renorm,coverage,top_token
patch_002,Qwen/Qwen2.5-14B-Instruct,hedged,0.00020971280173398554,0.9997901916503906,0.0002097128217716001,0.9999999044521246,no
patch_002,Qwen/Qwen2.5-14B-Instruct,confident,0.00020899198716506362,0.9997910261154175,0.00020899198338176898,1.0000000181025825,no
patch_002,Qwen/Qwen2.5-14B-Instruct,confident_extra_neutral,0.0005645802593789995,0.9994353652000427,0.000564580290171535,0.9999999454594217,no
patch_002,Qwen/Qwen2.5-14B-Instruct,unsupported_claims,0.00020816655887756497,0.9997918605804443,0.00020816655322806587,1.000000027139322,no
patch_003,Qwen/Qwen2.5-14B-Instruct,hedged,1.1150785850233547e-10,1.0,1.1150785848990146e-10,1.000000000111508,no
patch_003,Qwen/Qwen2.5-14B-Instruct,confident,4.0771542392237237e-11,1.0,4.0771542390574914e-11,1.0000000000407716,no
patch_003,Qwen/Qwen2.5-14B-Instruct,confident_extra_neutral,1.7019574985455144e-11,1.0,1.701957498516548e-11,1.0000000000170195,no
patch_003,Qwen/Qwen2.5-14B-Instruct,unsupported_claims,1.2221618682362045e-11,0.9999999403953552,1.222161941067796e-11,0.9999999404075769,no
patch_004,Qwen/Qwen2.5-14B-Instruct,hedged,7.701684845429213e-10,1.0,7.701684839497619e-10,1.0000000007701684,no
patch_004,Qwen/Qwen2.5-14B-Instruct,confident,2.8532257112523496e-10,1.0,2.8532257104382596e-10,1.0000000002853227,no
patch_004,Qwen/Qwen2.5-14B-Instruct,confident_extra_neutral,6.095125515415134e-10,1.0,6.095125511700079e-10,1.0000000006095124,no
patch_004,Qwen/Qwen2.5-14B-Instruct,unsupported_claims,1.0293342844747144e-09,1.0,1.0293342834151852e-09,1.0000000010293344,no
patch_005,Qwen/Qwen2.5-14B-Instruct,hedged,1.3268457223603036e-05,0.9999867677688599,1.3268456742938815e-05,1.0000000362260835,no
patch_005,Qwen/Qwen2.5-14B-Instruct,confident,2.9724492378591094e-06,0.999997079372406,2.9724490838219116e-06,1.0000000518216439,no
patch_005,Qwen/Qwen2.5-14B-Instruct,confident_extra_neutral,9.753488848218694e-05,0.9999024271965027,9.753489218022386e-05,0.9999999620849849,no
patch_005,Qwen/Qwen2.5-14B-Instruct,unsupported_claims,1.0891543524849112e-06,0.999998927116394,1.089154334763557e-06,1.0000000162707465,no
patch_006,Qwen/Qwen2.5-14B-Instruct,hedged,1.024649100145325e-05,0.9999896883964539,1.0246491668628398e-05,0.9999999348874553,no
patch_006,Qwen/Qwen2.5-14B-Instruct,confident,7.960028597153723e-06,0.9999919533729553,7.960029286479902e-06,0.9999999134015525,no
patch_006,Qwen/Qwen2.5-14B-Instruct,confident_extra_neutral,7.979993824847043e-06,0.9999920725822449,7.979993405290353e-06,1.0000000525760697,no
patch_006,Qwen/Qwen2.5-14B-Instruct,unsupported_claims,1.780588263500249e-06,0.9999982118606567,1.7805882769456132e-06,0.9999999924489202,no
patch_007,Qwen/Qwen2.5-14B-Instruct,hedged,7.852936687413603e-05,0.999921441078186,7.852936919506682e-05,0.9999999704450602,no
patch_007,Qwen/Qwen2.5-14B-Instruct,confident,1.7352458598907106e-05,0.9999825954437256,1.735245950292991e-05,0.9999999479023245,no
patch_007,Qwen/Qwen2.5-14B-Instruct,confident_extra_neutral,4.688426633947529e-05,0.9999531507492065,4.688426469779716e-05,1.000000035015546,no
patch_007,Qwen/Qwen2.5-14B-Instruct,unsupported_claims,4.974023795512039e-06,0.9999949932098389,4.974023958492727e-06,0.9999999672336344,no
patch_008,Qwen/Qwen2.5-14B-Instruct,hedged,9.92487694020383e-05,0.999900758266449,9.924876870373876e-05,1.000000007035851,no
patch_008,Qwen/Qwen2.5-14B-Instruct,confident,0.00020835211034864187,0.9997916221618652,0.00020835211570908055,0.9999999742722139,no
patch_008,Qwen/Qwen2.5-14B-Instruct,confident_extra_neutral,7.551756425527856e-05,0.9999245405197144,7.55175598689189e-05,1.0000000580839696,no
patch_008,Qwen/Qwen2.5-14B-Instruct,unsupported_claims,4.5645367208635435e-05,0.999954342842102,4.564536774682578e-05,0.9999999882093107,no
patch_009,Qwen/Qwen2.5-14B-Instruct,hedged,1.3799053704133257e-06,0.9999986290931702,1.3799053579961914e-06,1.0000000089985406,no
