patch_id,model,condition,p_yes,p_no,p_yes_renorm,coverage,top_token
patch_002,Qwen/Qwen2.5-32B-Instruct,hedged,6.501095981548133e-07,0.9999994039535522,6.501095630078422e-07,1.0000000540631504,no
patch_002,Qwen/Qwen2.5-32B-Instruct,confident,1.8648331945314567e-07,0.9999997615814209,1.8648332913820578e-07,0.9999999480647404,no
patch_002,Qwen/Qwen2.5-32B-Instruct,confident_extra_neutral,8.381274483326706e-07,0.9999991655349731,8.381274452630947e-07,1.0000000036624215,no
patch_002,Qwen/Qwen2.5-32B-Instruct,unsupported_claims,1.9684348373516514e-08,1.0,1.968434798604295e-08,1.0000000196843484,no
patch_003,Qwen/Qwen2.5-32B-Instruct,hedged,1.6304746441875295e-09,1.0,1.6304746415290819e-09,1.0000000016304746,no
patch_003,Qwen/Qwen2.5-32B-Instruct,confident,6.059339141550879e-10,0.9999999403953552,6.059339499044098e-10,0.9999999410012892,no
patch_003,Qwen/Qwen2.5-32B-Instruct,confident_extra_neutral,2.2219616424568045e-10,1.0,2.221961641963093e-10,1.0000000002221963,no
patch_003,Qwen/Qwen2.5-32B-Instruct,unsupported_claims,3.066485607106095e-11,1.0,3.066485607012062e-11,1.0000000000306648,no
patch_004,Qwen/Qwen2.5-32B-Instruct,hedged,6.9797692958673e-08,0.9999999403953552,6.979769224722175e-08,1.0000000101930482,no
patch_004,Qwen/Qwen2.5-32B-Instruct,confident,2.555178113539114e-08,0.9999998807907104,2.555178352850752e-08,0.9999999063424916,no
patch_004,Qwen/Qwen2.5-32B-Instruct,confident_extra_neutral,4.704637235342091e-10,0.9999999403953552,4.704637513546978e-10,0.9999999408658189,no
patch_004,Qwen/Qwen2.5-32B-Instruct,unsupported_claims,1.742034710927598e-10,0.9999999403953552,1.7420348144574958e-10,0.9999999405695587,no
patch_005,Qwen/Qwen2.5-32B-Instruct,hedged,5.372528022462575e-08,0.9999999403953552,5.372528054049626e-08,0.9999999941206354,no
patch_005,Qwen/Qwen2.5-32B-Instruct,confident,5.715924622506918e-09,0.9999999403953552,5.715924930530797e-09,0.9999999461112798,no
patch_005,Qwen/Qwen2.5-32B-Instruct,confident_extra_neutral,1.6304743111206221e-09,1.0,1.6304743084621755e-09,1.0000000016304744,no
patch_005,Qwen/Qwen2.5-32B-Instruct,unsupported_claims,2.0900114972022266e-09,0.9999999403953552,2.0900116174084784e-09,0.9999999424853667,no
patch_006,Qwen/Qwen2.5-32B-Instruct,hedged,0.002481335075572133,0.9975186586380005,0.002481335091170866,0.9999999937135726,no
patch_006,Qwen/Qwen2.5-32B-Instruct,confident,0.0004332175594754517,0.9995667934417725,0.00043321755470951797,1.000000011001248,no
patch_006,Qwen/Qwen2.5-32B-Instruct,confident_extra_neutral,3.5574812500271946e-05,0.9999644756317139,3.557481070572858e-05,1.0000000504442141,no
patch_006,Qwen/Qwen2.5-32B-Instruct,unsupported_claims,8.430266120740271e-07,0.9999992251396179,8.43026554608085e-07,1.00000006816623,no
patch_007,Qwen/Qwen2.5-32B-Instruct,hedged,2.9261648251122097e-06,0.999997079372406,2.9261648089093588e-06,1.0000000055372311,no
patch_007,Qwen/Qwen2.5-32B-Instruct,confident,1.1407743727431807e-07,0.9999998211860657,1.1407744465929223e-07,0.999999935263503,no
patch_007,Qwen/Qwen2.5-32B-Instruct,confident_extra_neutral,5.132208116265247e-07,0.9999994039535522,5.132208541343684e-07,0.9999999171743639,no
patch_007,Qwen/Qwen2.5-32B-Instruct,unsupported_claims,1.9997374423041947e-08,0.9999999403953552,1.9997375215083394e-08,0.9999999603927296,no
patch_008,Qwen/Qwen2.5-32B-Instruct,hedged,1.1960620938111788e-08,0.9999999403953552,1.1960621507963923e-08,0.9999999523559762,no
patch_008,Qwen/Qwen2.5-32B-Instruct,confident,4.174356860175976e-08,1.0,4.174356685923431e-08,1.0000000417435686,no
